date,location1,location2,location3,location4,location5,location6,location7,location8,location9,location10,location11,location12,location13,location14,location15,location16,location17,location18,location19,location20,location21,location22,location23,location24
10/27/2015,0,0,0.49,0.01,0,0,0,0.02,0.03,0.12,0,0,0,0,0,0.02,0.01,0,0,0.21,0.01,0,0,0.05
10/28/2015,0,0,0.07,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.02
10/29/2015,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/30/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/2/2015,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/3/2015,0,0,0,0.4,0.01,0.46,0,0,0,0,1.56,0.1,0,0.6,0.49,0.06,3.42,3.34,0.4,0,0,0.57,3.72,0
11/4/2015,1.08,2.25,0.13,3.28,2.19,3.25,2.05,0.98,0.85,0.49,3.65,1.9,1.08,3.02,2.41,1.37,2.63,2.66,3.81,0.29,1.48,3.27,2.45,0.64
11/5/2015,0,0,0.8,0.21,0,0,0,0.01,0.14,0.52,0.01,0.07,0,0,0,0.3,0,0,0.07,0.27,0.01,0,0,0.04
11/6/2015,0,0,0.16,0.18,0,0,0.01,0.01,0.16,0.24,0.04,0.17,0,0.01,0.06,0.26,0,0.01,0.12,0.11,0.06,0,0,0.04
11/7/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/8/2015,0,0,0.15,0,0,0,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.02
11/9/2015,0,0,0,0.03,0,0.01,0,0,0,0,0,0,0,0,0,0,0.03,0,0.01,0,0,0,0,0
11/10/2015,0,0,0,0,0.01,0.03,0,0,0,0,0,0,0.01,0,0,0,0.14,0.01,0,0,0,0,0.01,0
11/11/2015,0,0,0,0,0.02,0.08,0,0,0,0,0,0,0.01,0,0,0,0.26,0.01,0,0,0,0,0.02,0
11/12/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/13/2015,0,0.01,0.01,0.7,0.01,0.06,0.02,0,0.05,0.08,0.43,0.2,0,0.1,0.13,0.26,0.39,0.41,0.58,0.01,0.03,0.08,0.39,0
11/14/2015,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0
11/15/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/16/2015,0,0,0.03,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
11/17/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/18/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/21/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/22/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
11/24/2015,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0
11/25/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2015,0,0,0.05,0.09,0,0,0,0,0,0.01,0,0,0,0,0,0,0.02,0,0.02,0,0,0,0,0
11/27/2015,0,0,0.18,0.23,0,0,0,0,0.04,0.17,0.02,0.03,0,0,0,0.14,0,0,0.09,0.06,0,0,0,0
11/28/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/2/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/7/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/8/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2015,0,0,0,0.05,0.04,0.11,0,0,0,0,0.02,0,0.01,0.02,0,0.01,0.33,0.06,0.04,0,0,0.02,0.12,0
12/10/2015,0.01,0.06,0.66,6.76,0.06,0.15,0.09,0.02,0.62,1.63,1.14,1.43,0.01,0.24,0.49,3.49,0.91,0.59,3.35,0.26,0.2,0.17,0.39,0.07
12/11/2015,0.07,0.53,0.27,8.32,0.4,1.57,0.54,0.06,0.71,1.15,8.12,2.92,0.06,2.38,2.94,3.56,3.51,6.75,7.69,0.09,0.68,2.09,5.49,0.09
12/12/2015,0,0,0.02,0.01,0,0,0,0,0.01,0.02,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0
12/13/2015,0,0,0,0.38,0,0,0,0,0,0,0.01,0.01,0,0,0,0.05,0,0,0.13,0,0,0,0,0
12/14/2015,0,0,0,0.06,0,0,0,0,0,0,0.03,0.01,0,0,0,0.02,0,0.01,0.08,0,0,0,0,0
12/15/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2015,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0
12/23/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0
12/24/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/30/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/4/2016,0,0,0,1.18,0,0,0,0,0,0,0.21,0.05,0,0.01,0.01,0.14,0.04,0.08,0.68,0,0,0,0.05,0
1/5/2016,0,0,0.02,0.3,0,0.02,0,0,0.02,0.05,0.2,0.12,0,0.01,0.04,0.18,0.14,0.1,0.33,0,0,0.01,0.07,0
1/6/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2016,0,0,0,0.27,0,0,0,0,0,0.01,0.02,0.02,0,0,0,0.06,0.04,0.02,0.12,0,0,0,0.02,0
1/8/2016,0,0,0,0.1,0,0,0,0,0,0,0.04,0.01,0,0,0,0.01,0.01,0.02,0.06,0,0,0,0.02,0
1/9/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2016,2.57,4.2,1.25,3.15,3.8,4.88,4.32,2.43,3.98,2.83,5.71,5.21,2.58,5.72,5.86,3.72,5.45,5.98,4.73,1.91,4.42,5.5,5.88,2.28
1/13/2016,0.2,0.12,2.35,1.41,0.05,0.01,0.29,0.43,1.63,2.51,0.09,1.1,0.09,0.1,0.34,2.08,0,0.02,0.58,1.77,0.73,0.03,0,0.95
1/14/2016,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/24/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/25/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/26/2016,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.01,0,0,0,0,0
1/27/2016,0,0,0,0.05,0,0.01,0,0,0,0,0.01,0,0,0,0,0.01,0.01,0,0.03,0,0,0,0,0
1/28/2016,0.12,0.07,0,0.02,0.08,0.04,0.05,0.09,0,0,0.02,0,0.12,0.02,0,0,0.05,0.05,0.01,0.01,0.01,0.03,0.04,0.03
1/29/2016,1.06,2.28,3.86,9.86,1.74,2.49,2.92,1.28,7,8.11,8.08,10.03,0.84,4.74,7.63,10.52,3.33,5.6,9.65,3.06,4.79,3.39,4.14,2.05
1/30/2016,0.92,0.95,3.3,1.46,0.37,0.15,1.91,1.6,3.83,2.57,0.56,1.88,0.48,1.05,1.91,1.46,0.07,0.26,0.96,4.18,3.57,0.47,0.11,3.31
1/31/2016,0,0,0,0.1,0,0,0,0,0.01,0.01,0.03,0.02,0,0.01,0.02,0.02,0.01,0.02,0.03,0,0.01,0,0.02,0
2/1/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2016,0,0,0,0.03,0,0,0,0,0,0,0.01,0.01,0,0,0,0.01,0,0,0.03,0,0,0,0,0
2/7/2016,0,0,0.16,0.74,0,0,0,0,0.03,0.25,0.01,0.06,0,0,0,0.38,0,0,0.17,0.02,0,0,0,0
2/8/2016,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2016,0,0.18,0,2.46,0.17,0.98,0.15,0,0.19,0.06,6.08,1.21,0,1.29,1.94,0.59,2.09,4.72,4.16,0,0.3,1.21,3.57,0
2/11/2016,0.06,0.25,0.08,2.3,0.18,0.67,0.34,0.07,0.38,0.34,0.34,0.7,0.05,0.82,0.38,0.97,3.46,1.95,1.1,0.13,0.35,0.71,2.74,0.14
2/12/2016,0,0,0,0.14,0,0,0,0,0,0,0.05,0.03,0,0,0.01,0.05,0,0.01,0.16,0,0,0,0,0
2/13/2016,0,0,0.04,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
2/14/2016,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2016,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2016,0.01,0,0.29,0.01,0,0,0,0.04,0.03,0.04,0,0,0,0,0,0,0,0,0.01,0.26,0.01,0,0,0.15
2/19/2016,5.05,4.92,4.43,10.3,3.73,3.17,5.33,5.6,6.07,5.35,11.54,7.57,4.12,5.74,7.56,7.34,2.55,8.44,11.02,5.92,6.22,4.89,5.46,6.44
2/20/2016,0.11,0.37,1.78,1.91,0.69,2.03,0.46,0.21,0.64,1.2,0.62,0.67,0.18,1.13,0.41,1.06,4.59,1.95,1.18,0.94,0.35,1.38,3.54,0.42
2/21/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/25/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/26/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/27/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2016,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
3/1/2016,0,0,0,0.06,0,0,0,0,0,0.03,0,0.01,0,0,0,0.05,0,0,0.01,0,0,0,0,0
3/2/2016,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
3/3/2016,0.11,0.03,0,0,0.07,0.03,0.01,0.06,0,0,0,0,0.19,0,0,0,0.02,0,0,0,0,0,0,0.01
3/4/2016,0.56,0.23,0.02,0.09,0.7,0.37,0.08,0.33,0,0,0,0.01,0.99,0.01,0,0.02,0.12,0,0.03,0.04,0.01,0.07,0.01,0.11
3/5/2016,1.74,2.75,4.37,7.34,3.11,4.76,2.62,1.83,3.09,4.18,5.74,4.24,1.87,3.8,3.7,5.33,6.01,5.33,6.46,3.13,2.53,4.1,5.43,2.15
3/6/2016,0.05,0.12,0.29,1.59,0.16,0.26,0.09,0.04,0.22,0.48,1.27,0.52,0.1,0.3,0.45,0.86,0.44,1.04,1.23,0.11,0.13,0.3,0.77,0.04
3/7/2016,0,0,0.05,0.41,0,0,0,0,0.06,0.15,0.03,0.11,0,0.01,0.03,0.28,0,0.01,0.13,0.02,0.02,0,0,0
3/8/2016,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2016,2.03,0.92,0,0.02,0.89,0.2,0.57,1.26,0.04,0,0.01,0.01,2.31,0.16,0.04,0,0.02,0.02,0.01,0.08,0.16,0.23,0.03,0.37
3/11/2016,7.33,9.81,5.16,16.35,11.44,13.26,8.74,6.68,7.02,8.63,8.52,9.31,9.07,10.21,7.92,12.48,14.13,11.04,11.74,4.93,6.85,11.92,12.99,5.27
3/12/2016,12.18,9.2,9.75,14.89,7.16,6.34,9.88,12.54,7.99,8,14.08,8.5,9.92,9.62,9.73,9.17,11.12,13.91,13.13,9.93,9.35,8.37,12.76,11.63
3/13/2016,4.84,9.68,2.32,14.23,10.7,14.9,7.93,4.18,4.36,4.43,11.26,7.98,5.49,11.32,8.51,8.4,13.31,12.15,12.68,2.19,5.27,13.88,13.54,2.59
3/14/2016,0.01,0.06,0.42,6.58,0.04,0.15,0.07,0.01,0.46,1.11,2.09,1.7,0.01,0.37,0.77,2.95,0.53,1.14,4.22,0.1,0.15,0.23,0.7,0.02
3/15/2016,0,0,0.02,0.02,0,0,0.02,0.01,0.07,0.03,0.03,0.06,0,0.03,0.11,0.02,0,0.01,0.02,0.03,0.09,0,0,0.02
3/16/2016,0.71,2.19,0.01,0.51,2.91,4.88,1.83,0.7,0.28,0.05,3.49,0.66,1.1,3.2,1.75,0.17,6.58,5.4,1.57,0.1,0.89,4.07,6.3,0.36
3/17/2016,2.31,2.24,0.84,10.73,2.18,1.72,1.93,1.75,1.93,1.94,6.36,4.57,2.69,2.57,3.67,4.96,2.05,3.66,9.16,0.86,1.9,2.12,2.49,1.09
3/18/2016,0.06,0.27,0.39,4.01,0.31,0.85,0.29,0.08,0.5,0.57,2.38,1.22,0.06,0.77,0.94,1.36,1.91,1.91,3.33,0.26,0.35,0.76,1.77,0.12
3/19/2016,0.23,1.15,0.75,1.65,1.77,2.74,0.67,0.36,0.18,0.87,0.16,0.22,0.39,0.38,0.01,0.82,1.92,0.3,0.69,0.12,0,1.41,0.72,0
3/20/2016,2.45,3.69,1.46,1.23,2.73,3.85,3.9,2.3,2.51,1.39,4.23,2.65,2.02,5.82,4.49,1.25,5.51,6.31,2.25,2,3.65,5.54,6.95,2.37
3/21/2016,0,0,0.02,0.07,0,0,0,0,0,0.01,0.02,0.02,0,0,0,0.02,0,0,0.09,0,0,0,0,0
3/22/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/24/2016,0,0,0,0.12,0.01,0.02,0,0,0,0,0.01,0,0.01,0,0,0,0.06,0,0.06,0,0,0,0,0
3/25/2016,3.83,5.42,0.08,2.08,5.71,6.98,4.5,3.11,0.84,0.28,3.99,1.5,4.37,5.79,3.37,0.91,7.63,6.56,2.27,0.44,2.3,6.91,7.69,1.51
3/26/2016,0.05,0.03,0.77,1.58,0.01,0.02,0.28,0.26,1.39,1.13,1.34,1.5,0.01,0.28,1.08,1.2,0.01,0.36,1.9,1,1.13,0.04,0.06,0.8
3/27/2016,0,0,0,0.13,0,0,0,0,0,0,0.01,0.01,0,0,0,0.03,0,0,0.05,0,0,0,0,0
3/28/2016,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0
3/29/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2016,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0
4/1/2016,0.06,0.3,0,0.18,0.39,0.7,0.25,0.06,0.03,0,0.19,0.06,0.1,0.43,0.18,0.03,0.89,0.44,0.15,0.01,0.11,0.58,0.62,0.03
4/2/2016,0.13,0.11,0,0.36,0.09,0.06,0.08,0.1,0.02,0.01,0.05,0.02,0.11,0.04,0.03,0.03,0.2,0.07,0.19,0.02,0.05,0.04,0.08,0.05
4/3/2016,0,0,0,0.7,0.02,0.06,0,0,0,0,0.17,0.05,0.01,0.01,0.01,0.09,0.25,0.11,0.46,0,0,0.01,0.08,0
4/4/2016,0,0,0,0.88,0,0,0,0,0,0,0.03,0.02,0,0,0,0.09,0,0.01,0.35,0,0,0,0,0
4/5/2016,0.34,0.08,0.01,0.15,0.14,0.01,0.05,0.17,0,0.01,0.08,0.03,0.64,0.01,0.01,0.03,0,0.02,0.18,0.01,0.01,0.01,0,0.05
4/6/2016,1.2,1.13,0.23,1.62,1.78,0.88,0.73,0.83,0.45,0.37,0.42,0.55,1.94,0.44,0.46,0.64,0.22,0.21,0.98,0.31,0.5,0.6,0.18,0.41
4/7/2016,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.01,0,0,0,0,0
4/8/2016,0.03,0.01,0,0.03,0.13,0.05,0,0,0,0,0.01,0,0.3,0,0,0,0.02,0,0.01,0,0,0,0,0
4/9/2016,1.12,1.92,0.03,0.94,2.22,3.04,1.52,0.91,0.32,0.12,1.61,0.65,1.2,2.09,1.21,0.34,3.31,2.4,1.16,0.13,0.76,2.65,2.92,0.39
4/10/2016,0.15,0.06,0.01,0.29,0.09,0.03,0.03,0.09,0.01,0.01,0.04,0.04,0.21,0,0.01,0.09,0.06,0.01,0.16,0.03,0.01,0.01,0.01,0.04
4/11/2016,1.4,0.78,0.57,1.88,0.57,0.22,0.83,1.51,0.49,0.33,0.39,0.39,1.03,0.29,0.27,0.56,0.15,0.19,1.09,0.96,0.69,0.27,0.13,1.36
4/12/2016,0,0,0,0.04,0,0,0,0,0,0.02,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0
4/13/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/16/2016,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.16,0,0,0,0,0.09,0
4/17/2016,2.49,2.23,0.01,1.01,2.08,1.92,1.89,2.11,0.26,0.06,1.99,0.54,2.22,1.95,1.07,0.24,4.3,2.8,1.31,0.22,0.81,2,3.7,0.95
4/18/2016,0.62,2.46,0.68,1.21,2.26,4.31,2.33,0.99,0.89,0.42,1.72,0.78,0.41,3.42,1.95,0.41,2.83,3.02,1.16,1.1,1.75,4.45,3.39,1.34
4/19/2016,1.15,1.76,0.01,0.41,1.98,2.39,1.36,0.88,0.19,0.03,0.64,0.24,1.52,1.94,0.76,0.09,3.56,2.02,0.25,0.1,0.62,2.37,3.14,0.36
4/20/2016,0.9,2.04,0.04,1.03,1.94,2.93,1.76,0.83,0.4,0.19,1.48,0.79,0.84,2.32,1.39,0.56,1.88,2.11,1.19,0.15,0.94,2.99,2.25,0.44
4/21/2016,0.08,0.08,0.02,0.01,0.04,0.04,0.13,0.09,0.05,0.01,0.05,0.02,0.04,0.09,0.07,0.01,0.09,0.09,0.02,0.06,0.11,0.06,0.06,0.13
4/22/2016,0.43,0.42,0.96,1.66,0.55,0.4,0.36,0.34,0.79,1.09,1.22,0.96,0.67,0.51,0.79,1.17,0.52,0.87,1.39,0.62,0.54,0.43,0.66,0.36
4/23/2016,0,0,0.01,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0
4/24/2016,0,0,0,0.13,0,0,0,0,0,0,0.01,0.01,0,0,0,0.02,0,0,0.07,0,0,0,0,0
4/25/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/26/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
4/27/2016,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/28/2016,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.03,0,0,0,0,0
4/29/2016,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0.01,0.01,0,0,0,0.01,0
4/30/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/2/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/3/2016,0.01,0.02,0,0.17,0.02,0.01,0.02,0.02,0.01,0.01,0.2,0.06,0.03,0.04,0.07,0.04,0.03,0.07,0.19,0,0.02,0.02,0.02,0.01
5/4/2016,0.14,0.1,0.01,0.71,0.21,0.15,0.04,0.07,0.01,0.02,0.12,0.06,0.27,0.05,0.04,0.16,0.21,0.17,0.32,0.02,0.01,0.09,0.18,0.02
5/5/2016,0,0,1.38,2.55,0,0,0.02,0.05,0.44,1.5,0.04,0.37,0,0.01,0.03,2.07,0,0.01,0.39,0.63,0.08,0,0,0.21
5/6/2016,0,0,0.38,0.11,0,0,0,0,0.05,0.58,0,0.03,0,0,0,0.43,0,0,0.01,0.06,0,0,0,0
5/7/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/8/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/9/2016,0.34,0.73,0.01,0.02,0.69,1.07,0.63,0.31,0.1,0.02,0.35,0.13,0.31,0.88,0.42,0.03,1.29,0.85,0.11,0.05,0.32,1.09,1.14,0.16
5/10/2016,0,0,0,4.16,0,0,0,0,0,0,0.03,0,0,0,0,0.97,0,0.01,0.31,0,0,0,0,0
5/11/2016,0.71,1.49,6.19,11.93,1.29,2.04,1.56,0.81,3.4,9.24,4.02,4.56,0.61,2.48,2.73,12.21,2.66,3.63,5.58,2.51,1.77,2.4,3.27,1.08
5/12/2016,0,0,0,0.21,0,0.02,0,0,0,0,0.01,0.01,0,0,0,0.03,0.11,0,0.08,0,0,0,0.01,0
5/13/2016,0,0,0,0.15,0,0,0,0,0,0.03,0.02,0.01,0,0,0,0.07,0.04,0.02,0.04,0,0,0,0.02,0
